id,=BredPreg,"=if(BredAbort,1,0)",=evsireNAAB,=@date(LACT),=evnumt,=evnum,=evdate,EvGap,Tech,=@date(Pen),"=if(bredsexed,1,0)",BredReas,=@date(dim),=now(apiId),=evloc,=now(owner),=now(BRD),=@date(age),=now(Other2ID),=now(Other5ID),ConceptRate,BredUnk,EvSireBreed,EvSireStudCd,evWeek,=now(Age1BLT),=now(Total),=now(ApiId),EvId,EvTypeShort,=details/units,=details/sire,=details/sexed,=details/bredreason,isChore,InvldBrd,BredPreg,BredAbort,EvSireNAAB,LACT,EvNumT,EvNum,EvDate,Pen,BREDsexed,Proto,DIM,ApiId,EvLoc,Owner,BRD,AGE,Other2ID,Other5ID,BredOpen,BredRes,Age1BLT,Total,details/units,details/sire,details/sexed,details/bredreason,EvType
778239334,false,0,551HO4355,1,2,2,2022-04-28,35,Noe Gonzalez,1,1,Lut to Breed,116,6154304,Red Rock Dairy,Red Rock Dairy,Holstein,782,234,,0,false,HO,551,2022-04-24,387,total,6154304,778239334,bred,1,448847,1,Lut to Breed,false,0,false,false,551HO4355,0,2,2,2022-04-28,0,1,Lut to Breed,,778239334,Red Rock Dairy,,,,,,true,Open,,total,1,448847,1,Lut to Breed,Bred
778112280,true,0,151AN1692,2,5,5,2022-04-28,35,Noe Gonzalez,2,1,Lut to Breed,237,3713704,Red Rock Dairy,Red Rock Dairy,Holstein,1242,,,100,false,AN,151,2022-04-24,386,total,3713704,778112280,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,5,5,2022-04-28,0,1,Lut to Breed,,778112280,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
749792613,false,0,151AN1692,3,1,1,2022-04-21,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,82,3159800,Red Rock Dairy,Red Rock Dairy,Holstein,1456,,,0,false,AN,151,2022-04-17,390,total,3159800,749792613,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-04-21,0,1,Double Ovsynch 2PgF,,749792613,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Double Ovsynch 2PgF,Bred
759762275,true,0,551AN1609,1,3,3,2022-03-24,35,Martin Medrano,2,1,Lut to Breed,146,5581927,Red Rock Dairy,Red Rock Dairy,Holstein,861,,,100,false,AN,551,2022-03-20,392,total,5581927,759762275,bred,1,606097,1,Lut to Breed,false,0,true,false,551AN1609,0,3,3,2022-03-24,0,1,Lut to Breed,,759762275,Red Rock Dairy,,,,,,false,Preg,,total,1,606097,1,Lut to Breed,Bred
778112354,true,0,151AN1692,2,4,4,2022-04-28,35,Noe Gonzalez,2,1,Lut to Breed,183,4154865,Red Rock Dairy,Red Rock Dairy,Holstein,1236,,,100,false,AN,151,2022-04-24,386,total,4154865,778112354,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,4,4,2022-04-28,0,1,Lut to Breed,,778112354,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
739626337,false,0,151AN1692,5,1,1,2022-03-31,,Martin Medrano,10,1,Double Ovsynch 2PgF,81,3155016,Red Rock Dairy,Red Rock Dairy,Holstein,2632,,,0,false,AN,151,2022-03-27,813,total,3155016,739626337,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-03-31,0,1,Double Ovsynch 2PgF,,739626337,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Double Ovsynch 2PgF,Bred
787111279,false,0,151AN1692,2,5,5,2022-05-12,35,Noe Gonzalez,2,1,Lut to Breed,221,3582973,Red Rock Dairy,Red Rock Dairy,Holstein,1331,,,0,false,AN,151,2022-05-08,383,total,3582973,787111279,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,5,5,2022-05-12,0,1,Lut to Breed,,787111279,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
787127663,false,0,151AN1692,6,4,4,2022-05-12,35,Rigo Trejo,9,1,Lut to Breed,188,3152250,Red Rock Dairy,Red Rock Dairy,Holstein,2891,,,0,false,AN,151,2022-05-08,796,total,3152250,787127663,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,4,4,2022-05-12,0,1,Lut to Breed,,787127663,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
749198702,false,0,151AN1692,6,1,1,2022-04-21,,Rigo Trejo,9,1,Double Ovsynch 2PgF,84,3155632,Red Rock Dairy,Red Rock Dairy,Holstein,2868,,,0,false,AN,151,2022-04-17,823,total,3155632,749198702,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-04-21,0,1,Double Ovsynch 2PgF,,749198702,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Double Ovsynch 2PgF,Bred
770661742,false,0,151AN1692,0,5,5,2022-04-07,35,Rigo Trejo,14,0,Chalk,,8356836,Red Rock Dairy,Red Rock Dairy,Holstein,483,,,0,false,AN,151,2022-04-03,389,total,8356836,770661742,bred,1,606098,0,Chalk,false,0,false,false,151AN1692,0,5,5,2022-04-07,0,0,,,770661742,Red Rock Dairy,,,,,,true,Open,,total,1,606098,0,Chalk,Bred
778112364,true,0,551AN1609,2,2,2,2022-04-28,35,Rigo Trejo,2,1,Lut to Breed,119,4214278,Red Rock Dairy,Red Rock Dairy,Holstein,1167,,,100,false,AN,551,2022-04-24,385,total,4214278,778112364,bred,1,606097,1,Lut to Breed,false,0,true,false,551AN1609,0,2,2,2022-04-28,0,1,Lut to Breed,,778112364,Red Rock Dairy,,,,,,false,Preg,,total,1,606097,1,Lut to Breed,Bred
791678314,false,0,151AN1692,0,3,3,2022-05-17,19,Noe Gonzalez,14,0,Chalk,,8585004,Red Rock Dairy,Red Rock Dairy,Holstein,450,,,0,false,AN,151,2022-05-15,386,total,8585004,791678314,bred,1,606098,0,Chalk,false,0,false,false,151AN1692,0,3,3,2022-05-17,0,0,,,791678314,Red Rock Dairy,,,,,,true,Open,,total,1,606098,0,Chalk,Bred
778239336,false,0,151AN1692,4,5,5,2022-04-28,35,Rigo Trejo,2,1,Lut to Breed,221,3154166,Red Rock Dairy,Red Rock Dairy,Holstein,2113,,,0,false,AN,151,2022-04-24,343,total,3154166,778239336,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,5,5,2022-04-28,0,1,Lut to Breed,,778239336,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
759762294,false,0,551AN1609,1,3,3,2022-03-24,35,Martin Medrano,2,1,Lut to Breed,150,5644863,Red Rock Dairy,Red Rock Dairy,Holstein,877,,,0,false,AN,551,2022-03-20,383,total,5644863,759762294,bred,1,606097,1,Lut to Breed,false,0,false,false,551AN1609,0,3,3,2022-03-24,0,1,Lut to Breed,,759762294,Red Rock Dairy,,,,,,true,Open,,total,1,606097,1,Lut to Breed,Bred
778112372,false,0,151AN1692,1,5,5,2022-04-28,35,Noe Gonzalez,2,1,Lut to Breed,216,5720355,Red Rock Dairy,Red Rock Dairy,Holstein,916,,,0,false,AN,151,2022-04-24,389,total,5720355,778112372,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,5,5,2022-04-28,0,1,Lut to Breed,,778112372,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
770661758,true,0,551HO4429,0,2,2,2022-04-07,29,Rigo Trejo,14,0,Chalk,,8550218,Red Rock Dairy,Red Rock Dairy,Holstein,425,,,100,false,HO,551,2022-04-03,396,total,8550218,770661758,bred,1,446446,0,Chalk,false,0,true,false,551HO4429,0,2,2,2022-04-07,0,0,,,770661758,Red Rock Dairy,,,,,,false,Preg,,total,1,446446,0,Chalk,Bred
778112380,false,0,151AN1692,2,3,3,2022-04-28,35,Noe Gonzalez,2,1,Lut to Breed,151,3764323,Red Rock Dairy,Red Rock Dairy,Holstein,1269,,,0,false,AN,151,2022-04-24,384,total,3764323,778112380,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,3,3,2022-04-28,0,1,Lut to Breed,,778112380,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
787111291,false,0,151AN1692,2,2,2,2022-05-12,35,Martin Medrano,2,1,Lut to Breed,115,3783267,Red Rock Dairy,Red Rock Dairy,Holstein,1281,,,0,false,AN,151,2022-05-08,389,total,3783267,787111291,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,2,2,2022-05-12,0,1,Lut to Breed,,787111291,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
766975303,true,0,151AN1692,3,1,1,2022-05-19,,Martin Medrano,10,1,Double Ovsynch 2PgF,84,3156436,Red Rock Dairy,Red Rock Dairy,Holstein,1536,,2,100,false,AN,151,2022-05-15,398,total,3156436,766975303,bred,1,606098,1,Double Ovsynch 2PgF,false,0,true,false,151AN1692,0,1,1,2022-05-19,0,1,Double Ovsynch 2PgF,,766975303,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Double Ovsynch 2PgF,Bred
778239302,true,0,151AN1692,2,3,3,2022-04-28,35,Rigo Trejo,2,1,Lut to Breed,154,3700099,Red Rock Dairy,Red Rock Dairy,Holstein,1252,,,100,false,AN,151,2022-04-24,387,total,3700099,778239302,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,3,3,2022-04-28,0,1,Lut to Breed,,778239302,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
791678279,false,0,151AN1692,0,1,1,2022-05-17,,Noe Gonzalez,14,0,Chalk,,8651266,Red Rock Dairy,Red Rock Dairy,Holstein,408,,,0,false,AN,151,2022-05-15,408,total,8651266,791678279,bred,1,606098,0,Chalk,false,0,false,false,151AN1692,0,1,1,2022-05-17,0,0,,,791678279,Red Rock Dairy,,,,,,true,Open,,total,1,606098,0,Chalk,Bred
759762246,false,0,151AN1692,1,3,3,2022-03-24,35,Rigo Trejo,2,1,Lut to Breed,150,5840568,Red Rock Dairy,Red Rock Dairy,Holstein,812,,,0,false,AN,151,2022-03-20,389,total,5840568,759762246,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,3,3,2022-03-24,0,1,Lut to Breed,,759762246,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
788229444,true,0,551HO4429,0,1,1,2022-05-10,,Noe Gonzalez,14,0,Chalk,,8776651,Red Rock Dairy,Red Rock Dairy,Holstein,403,,,100,false,HO,551,2022-05-08,403,total,8776651,788229444,bred,1,446446,0,Chalk,false,0,true,false,551HO4429,0,1,1,2022-05-10,0,0,,,788229444,Red Rock Dairy,,,,,,false,Preg,,total,1,446446,0,Chalk,Bred
772009284,false,0,151AN1692,1,6,6,2022-04-14,35,Rigo Trejo,9,1,Lut to Breed,254,5372792,Red Rock Dairy,Red Rock Dairy,Holstein,917,,,0,false,AN,151,2022-04-10,389,total,5372792,772009284,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,6,6,2022-04-14,0,1,Lut to Breed,,772009284,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
793746766,false,0,551HO4577,0,2,2,2022-05-20,18,Noe Gonzalez,14,1,,,8671565,Red Rock Dairy,Red Rock Dairy,Holstein,407,,,,true,HO,551,2022-05-15,389,total,8671565,793746766,bred,1,493897,1,,false,0,false,false,551HO4577,0,2,2,2022-05-20,0,1,,,793746766,Red Rock Dairy,,,,,,false,Unknown,,total,1,493897,1,,Bred
770661708,true,0,551HO4429,0,3,3,2022-04-07,19,Rigo Trejo,14,0,Chalk,,8637230,Red Rock Dairy,Red Rock Dairy,Holstein,427,666,,100,false,HO,551,2022-04-03,389,total,8637230,770661708,bred,1,446446,0,Chalk,false,0,true,false,551HO4429,0,3,3,2022-04-07,0,0,,,770661708,Red Rock Dairy,,,,,,false,Preg,,total,1,446446,0,Chalk,Bred
767212873,false,0,151AN1692,0,4,4,2022-03-31,20,Noe Gonzalez,14,0,Chalk,,8196491,Red Rock Dairy,Red Rock Dairy,Holstein,448,,,0,false,AN,151,2022-03-27,391,total,8196491,767212873,bred,1,606098,0,Chalk,false,0,false,false,151AN1692,0,4,4,2022-03-31,0,0,,,767212873,Red Rock Dairy,,,,,,true,Open,,total,1,606098,0,Chalk,Bred
759762249,true,0,551AN1609,2,3,3,2022-03-24,35,Rigo Trejo,2,1,Lut to Breed,153,4331525,Red Rock Dairy,Red Rock Dairy,Holstein,1163,,,100,false,AN,551,2022-03-20,380,total,4331525,759762249,bred,1,606097,1,Lut to Breed,false,0,true,false,551AN1609,0,3,3,2022-03-24,0,1,Lut to Breed,,759762249,Red Rock Dairy,,,,,,false,Preg,,total,1,606097,1,Lut to Breed,Bred
743808343,false,0,151AN1692,1,1,1,2022-04-07,,Rigo Trejo,8,1,Double Ovsynch 2PgF,77,6159196,Red Rock Dairy,Red Rock Dairy,Holstein,758,234,,0,false,AN,151,2022-04-03,382,total,6159196,743808343,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-04-07,0,1,Double Ovsynch 2PgF,,743808343,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Double Ovsynch 2PgF,Bred
754629974,false,0,151AN1692,3,1,1,2022-04-28,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,81,3707610,Red Rock Dairy,Red Rock Dairy,Holstein,1447,,,0,false,AN,151,2022-04-24,389,total,3707610,754629974,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-04-28,0,1,Double Ovsynch 2PgF,,754629974,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Double Ovsynch 2PgF,Bred
765324629,true,0,151AN1692,3,1,1,2022-05-12,,Noe Gonzalez,10,1,Double Ovsynch 2PgF,79,3159669,Red Rock Dairy,Red Rock Dairy,Holstein,1444,,2,100,false,AN,151,2022-05-08,384,total,3159669,765324629,bred,1,606098,1,Double Ovsynch 2PgF,false,0,true,false,151AN1692,0,1,1,2022-05-12,0,1,Double Ovsynch 2PgF,,765324629,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Double Ovsynch 2PgF,Bred
746949972,true,0,551HO4425,2,1,1,2022-04-14,,Noe Gonzalez,2,1,Double Ovsynch 2PgF,81,4667916,Red Rock Dairy,Red Rock Dairy,Holstein,1136,,,100,false,HO,551,2022-04-10,384,total,4667916,746949972,bred,1,446595,1,Double Ovsynch 2PgF,false,0,true,false,551HO4425,0,1,1,2022-04-14,0,1,Double Ovsynch 2PgF,,746949972,Red Rock Dairy,,,,,,false,Preg,,total,1,446595,1,Double Ovsynch 2PgF,Bred
791678291,true,0,151AN1692,0,3,3,2022-05-17,21,Noe Gonzalez,14,0,Chalk,,8582406,Red Rock Dairy,Red Rock Dairy,Holstein,451,,,100,false,AN,151,2022-05-15,407,total,8582406,791678291,bred,1,606098,0,Chalk,false,0,true,false,151AN1692,0,3,3,2022-05-17,0,0,,,791678291,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,0,Chalk,Bred
772009299,false,0,151AN1692,4,3,3,2022-04-14,35,Rigo Trejo,9,1,Lut to Breed,168,3154905,Red Rock Dairy,Red Rock Dairy,Holstein,2143,,,0,false,AN,151,2022-04-10,401,total,3154905,772009299,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,3,3,2022-04-14,0,1,Lut to Breed,,772009299,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
793746782,false,0,151AN1692,0,3,3,2022-05-20,24,Noe Gonzalez,14,1,,,8792570,Red Rock Dairy,Red Rock Dairy,Holstein,431,,,,true,AN,151,2022-05-15,385,total,8792570,793746782,bred,1,606098,1,,false,0,false,false,151AN1692,0,3,3,2022-05-20,0,1,,,793746782,Red Rock Dairy,,,,,,false,Unknown,,total,1,606098,1,,Bred
759762268,true,0,151AN1692,2,3,3,2022-03-24,35,Noe Gonzalez,2,1,Lut to Breed,150,4326592,Red Rock Dairy,Red Rock Dairy,Holstein,1165,,,100,false,AN,151,2022-03-20,385,total,4326592,759762268,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,3,3,2022-03-24,0,1,Lut to Breed,,759762268,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
759573849,false,0,151AN1692,6,1,1,2022-05-05,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,80,3155844,Red Rock Dairy,Red Rock Dairy,Holstein,2823,,,0,false,AN,151,2022-05-01,821,total,3155844,759573849,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-05-05,0,1,Double Ovsynch 2PgF,,759573849,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Double Ovsynch 2PgF,Bred
787110562,false,0,151AN1692,2,2,2,2022-05-12,35,Martin Medrano,2,1,Lut to Breed,116,4293315,Red Rock Dairy,Red Rock Dairy,Holstein,1196,,,0,false,AN,151,2022-05-08,384,total,4293315,787110562,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,2,2,2022-05-12,0,1,Lut to Breed,,787110562,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
791677602,false,0,551HO4429,0,1,1,2022-05-17,,Noe Gonzalez,14,0,Chalk,,8719006,Red Rock Dairy,Red Rock Dairy,Holstein,419,,,0,false,HO,551,2022-05-15,419,total,8719006,791677602,bred,1,446446,0,Chalk,false,0,false,false,551HO4429,0,1,1,2022-05-17,0,0,,,791677602,Red Rock Dairy,,,,,,true,Open,,total,1,446446,0,Chalk,Bred
757181103,true,0,551HO4355,1,1,1,2022-05-05,,Noe Gonzalez,1,1,Double Ovsynch 2PgF,81,6407980,Red Rock Dairy,Red Rock Dairy,Holstein,738,234,,100,false,HO,551,2022-05-01,386,total,6407980,757181103,bred,1,448847,1,Double Ovsynch 2PgF,false,0,true,false,551HO4355,0,1,1,2022-05-05,0,1,Double Ovsynch 2PgF,,757181103,Red Rock Dairy,,,,,,false,Preg,,total,1,448847,1,Double Ovsynch 2PgF,Bred
767212206,false,0,551AN1609,0,2,2,2022-03-31,20,Noe Gonzalez,14,1,Chalk,,8486473,Red Rock Dairy,Red Rock Dairy,Holstein,400,666,,0,false,AN,551,2022-03-27,380,total,8486473,767212206,bred,1,606097,1,Chalk,false,0,false,false,551AN1609,0,2,2,2022-03-31,0,1,,,767212206,Red Rock Dairy,,,,,,true,Open,,total,1,606097,1,Chalk,Bred
736258733,false,0,551HO4425,1,1,1,2022-03-24,,Martin Medrano,1,1,Double Ovsynch 2PgF,76,6136901,Red Rock Dairy,Red Rock Dairy,Holstein,754,234,,0,false,HO,551,2022-03-20,386,total,6136901,736258733,bred,1,446595,1,Double Ovsynch 2PgF,false,0,false,false,551HO4425,0,1,1,2022-03-24,0,1,Double Ovsynch 2PgF,,736258733,Red Rock Dairy,,,,,,true,Open,,total,1,446595,1,Double Ovsynch 2PgF,Bred
759761579,true,0,551AN1609,2,2,2,2022-03-24,35,Noe Gonzalez,2,1,Lut to Breed,115,4252969,Red Rock Dairy,Red Rock Dairy,Holstein,1121,,,100,false,AN,551,2022-03-20,383,total,4252969,759761579,bred,1,606097,1,Lut to Breed,false,0,true,false,551AN1609,0,2,2,2022-03-24,0,1,Lut to Breed,,759761579,Red Rock Dairy,,,,,,false,Preg,,total,1,606097,1,Lut to Breed,Bred
785001129,false,0,151AN1692,0,5,5,2022-05-07,35,Rigo Trejo,14,0,Chalk,,8142398,Red Rock Dairy,Red Rock Dairy,Holstein,470,,,,true,AN,151,2022-05-01,387,total,8142398,785001129,bred,1,606098,0,Chalk,false,0,false,false,151AN1692,0,5,5,2022-05-07,0,0,,,785001129,Red Rock Dairy,,,,,,false,Unknown,,total,1,606098,0,Chalk,Bred
785001139,true,0,551HO4429,0,2,2,2022-05-07,20,Rigo Trejo,14,0,Chalk,,8729125,Red Rock Dairy,Red Rock Dairy,Holstein,407,,,100,false,HO,551,2022-05-01,387,total,8729125,785001139,bred,1,446446,0,Chalk,false,0,true,false,551HO4429,0,2,2,2022-05-07,0,0,,,785001139,Red Rock Dairy,,,,,,false,Preg,,total,1,446446,0,Chalk,Bred
793746097,false,0,551HO4577,0,2,2,2022-05-20,39,Noe Gonzalez,14,1,,,8826209,Red Rock Dairy,Red Rock Dairy,Holstein,425,,,,true,HO,551,2022-05-15,386,total,8826209,793746097,bred,1,493897,1,,false,0,false,false,551HO4577,0,2,2,2022-05-20,0,1,,,793746097,Red Rock Dairy,,,,,,false,Unknown,,total,1,493897,1,,Bred
785001136,false,0,551HO4429,0,3,3,2022-05-07,22,Rigo Trejo,14,0,Chalk,,8490181,Red Rock Dairy,Red Rock Dairy,Holstein,436,666,,0,false,HO,551,2022-05-01,389,total,8490181,785001136,bred,1,446446,0,Chalk,false,0,false,false,551HO4429,0,3,3,2022-05-07,0,0,,,785001136,Red Rock Dairy,,,,,,true,Open,,total,1,446446,0,Chalk,Bred
785001150,false,0,551HO4429,0,2,2,2022-05-07,19,Rigo Trejo,14,0,Chalk,,8755306,Red Rock Dairy,Red Rock Dairy,Holstein,404,,,0,false,HO,551,2022-05-01,385,total,8755306,785001150,bred,1,446446,0,Chalk,false,0,false,false,551HO4429,0,2,2,2022-05-07,0,0,,,785001150,Red Rock Dairy,,,,,,true,Open,,total,1,446446,0,Chalk,Bred
767212220,true,0,551HO4429,0,2,2,2022-03-31,17,Noe Gonzalez,14,0,Chalk,,8486487,Red Rock Dairy,Red Rock Dairy,Holstein,400,,,100,false,HO,551,2022-03-27,383,total,8486487,767212220,bred,1,446446,0,Chalk,false,0,true,false,551HO4429,0,2,2,2022-03-31,0,0,,,767212220,Red Rock Dairy,,,,,,false,Preg,,total,1,446446,0,Chalk,Bred
791677627,false,0,151AN1692,0,6,6,2022-05-17,20,Noe Gonzalez,14,0,Chalk,,8146748,Red Rock Dairy,Red Rock Dairy,Holstein,478,,,0,false,AN,151,2022-05-15,385,total,8146748,791677627,bred,1,606098,0,Chalk,false,0,false,false,151AN1692,0,6,6,2022-05-17,0,0,,,791677627,Red Rock Dairy,,,,,,true,Open,,total,1,606098,0,Chalk,Bred
759761595,false,0,151AN1692,4,4,4,2022-03-24,35,Martin Medrano,2,1,Lut to Breed,186,3154166,Red Rock Dairy,Red Rock Dairy,Holstein,2078,,,0,false,AN,151,2022-03-20,343,total,3154166,759761595,bred,1,606098,1,Lut to Breed,false,0,false,false,151AN1692,0,4,4,2022-03-24,0,1,Lut to Breed,,759761595,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Lut to Breed,Bred
751610552,true,0,151AN1692,7,1,1,2022-04-21,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,78,3152040,Red Rock Dairy,Red Rock Dairy,Holstein,3140,,,100,false,AN,151,2022-04-17,817,total,3152040,751610552,bred,1,606098,1,Double Ovsynch 2PgF,false,0,true,false,151AN1692,0,1,1,2022-04-21,0,1,Double Ovsynch 2PgF,,751610552,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Double Ovsynch 2PgF,Bred
763914887,false,0,151AN1692,2,1,1,2022-05-12,,Rigo Trejo,2,1,Double Ovsynch 2PgF,82,4432432,Red Rock Dairy,Red Rock Dairy,Holstein,1217,,,0,false,AN,151,2022-05-08,389,total,4432432,763914887,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-05-12,0,1,Double Ovsynch 2PgF,,763914887,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Double Ovsynch 2PgF,Bred
793746050,false,0,151AN1692,0,3,3,2022-05-20,20,Noe Gonzalez,14,1,,,8845315,Red Rock Dairy,Red Rock Dairy,Holstein,424,,,,true,AN,151,2022-05-15,385,total,8845315,793746050,bred,1,606098,1,,false,0,false,false,151AN1692,0,3,3,2022-05-20,0,1,,,793746050,Red Rock Dairy,,,,,,false,Unknown,,total,1,606098,1,,Bred
732764801,true,0,551HO4425,1,1,1,2022-03-24,,Martin Medrano,1,1,Double Ovsynch 2PgF,81,6115485,Red Rock Dairy,Red Rock Dairy,Holstein,758,456,,100,false,HO,551,2022-03-20,386,total,6115485,732764801,bred,1,446595,1,Double Ovsynch 2PgF,false,0,true,false,551HO4425,0,1,1,2022-03-24,0,1,Double Ovsynch 2PgF,,732764801,Red Rock Dairy,,,,,,false,Preg,,total,1,446595,1,Double Ovsynch 2PgF,Bred
759761538,true,0,151AN1692,2,3,3,2022-03-24,35,Rigo Trejo,2,1,Lut to Breed,149,4333562,Red Rock Dairy,Red Rock Dairy,Holstein,1164,,,100,false,AN,151,2022-03-20,384,total,4333562,759761538,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,3,3,2022-03-24,0,1,Lut to Breed,,759761538,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
753261199,false,0,151AN1692,3,1,1,2022-04-28,,Noe Gonzalez,8,1,Double Ovsynch 2PgF,83,3156929,Red Rock Dairy,Red Rock Dairy,Holstein,1660,,,0,false,AN,151,2022-04-24,356,total,3156929,753261199,bred,1,606098,1,Double Ovsynch 2PgF,false,0,false,false,151AN1692,0,1,1,2022-04-28,0,1,Double Ovsynch 2PgF,,753261199,Red Rock Dairy,,,,,,true,Open,,total,1,606098,1,Double Ovsynch 2PgF,Bred
786803328,true,0,151AN1692,3,2,2,2022-05-19,49,Martin Medrano,10,1,Ovsynch,128,3156455,Red Rock Dairy,Red Rock Dairy,Holstein,1552,,,100,false,AN,151,2022-05-15,412,total,3156455,786803328,bred,1,606098,1,Ovsynch,false,0,true,false,151AN1692,0,2,2,2022-05-19,0,1,Ovsynch,,786803328,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Ovsynch,Bred
768375432,true,0,551HO4651,1,1,1,2022-05-19,,Martin Medrano,1,1,Double Ovsynch 2PgF,77,6774967,Red Rock Dairy,Red Rock Dairy,Holstein,739,561,,100,false,HO,551,2022-05-15,386,total,6774967,768375432,bred,1,634463,1,Double Ovsynch 2PgF,false,0,true,false,551HO4651,0,1,1,2022-05-19,0,1,Double Ovsynch 2PgF,,768375432,Red Rock Dairy,,,,,,false,Preg,,total,1,634463,1,Double Ovsynch 2PgF,Bred
786803336,true,0,151AN1692,2,4,4,2022-05-12,35,Noe Gonzalez,10,1,Lut to Breed,213,3764334,Red Rock Dairy,Red Rock Dairy,Holstein,1282,,,100,false,AN,151,2022-05-08,383,total,3764334,786803336,bred,1,606098,1,Lut to Breed,false,0,true,false,151AN1692,0,4,4,2022-05-12,0,1,Lut to Breed,,786803336,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Lut to Breed,Bred
773343893,true,1,551HO4429,0,3,3,2022-04-14,22,Noe Gonzalez,14,0,Chalk,,8643756,Red Rock Dairy,Red Rock Dairy,Holstein,432,,,100,false,HO,551,2022-04-10,388,total,8643756,773343893,bred,1,446446,0,Chalk,false,0,true,true,551HO4429,0,3,3,2022-04-14,0,0,,,773343893,Red Rock Dairy,,,,,,false,Abort,,total,1,446446,0,Chalk,Bred
739625620,true,0,151AN1692,5,1,1,2022-03-31,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,81,3155226,Red Rock Dairy,Red Rock Dairy,Holstein,2389,,,100,false,AN,151,2022-03-27,863,total,3155226,739625620,bred,1,606098,1,Double Ovsynch 2PgF,false,0,true,false,151AN1692,0,1,1,2022-03-31,0,1,Double Ovsynch 2PgF,,739625620,Red Rock Dairy,,,,,,false,Preg,,total,1,606098,1,Double Ovsynch 2PgF,Bred
