# Preg,AbortRes,SireBull,LACT,Ev#L,#Ev,Date,EvGap,Tech,Pen,bred.sexed,BredReas,DIM@E,AnId,FarmLoc,AnOwner,BRD,Age(da),Other2ID,Other5ID,ConceptRate,BredUnk,EvSireBreed,EvSireStudCd,evWeek,Age1BLT,Total
1,0,151AN1692,3,1,1,24/03/2022,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,79,3156255,Red Rock Dairy,Red Rock Dairy,Holstein,1462,,,100,FALSE,AN,151,20/03/2022,403,total
1,0,151AN1692,5,1,1,24/03/2022,,Rigo Trejo,9,1,Double Ovsynch 2PgF,79,3154657,Red Rock Dairy,Red Rock Dairy,Holstein,2371,,,100,FALSE,AN,151,20/03/2022,807,total
0,0,551HO4425,1,1,1,24/03/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,75,6535016,Red Rock Dairy,Red Rock Dairy,Holstein,730,246,,0,FALSE,HO,551,20/03/2022,384,total
1,0,551HO4425,1,1,1,24/03/2022,,Martin Medrano,1,1,Double Ovsynch 2PgF,75,6144112,Red Rock Dairy,Red Rock Dairy,Holstein,752,246,,100,FALSE,HO,551,20/03/2022,385,total
0,0,551HO4425,1,1,1,24/03/2022,,Martin Medrano,1,1,Double Ovsynch 2PgF,75,5865496,Red Rock Dairy,Red Rock Dairy,Holstein,799,561,,0,FALSE,HO,551,20/03/2022,383,total
0,0,551HO4425,1,1,1,24/03/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,75,6139394,Red Rock Dairy,Red Rock Dairy,Holstein,752,234,,0,FALSE,HO,551,20/03/2022,385,total
0,0,151AN1692,3,1,1,24/03/2022,,Rigo Trejo,9,1,Double Ovsynch 2PgF,78,3156020,Red Rock Dairy,Red Rock Dairy,Holstein,1543,,,0,FALSE,AN,151,20/03/2022,359,total
1,0,551HO4425,1,1,1,24/03/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,75,6056212,Red Rock Dairy,Red Rock Dairy,Holstein,735,561,,100,FALSE,HO,551,20/03/2022,387,total
0,0,151AN1692,3,1,1,24/03/2022,,Rigo Trejo,9,1,Double Ovsynch 2PgF,78,3156465,Red Rock Dairy,Red Rock Dairy,Holstein,1488,,,0,FALSE,AN,151,20/03/2022,387,total
1,0,151AN1692,4,1,1,24/03/2022,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,78,3157587,Red Rock Dairy,Red Rock Dairy,Holstein,1918,,,100,FALSE,AN,151,20/03/2022,367,total
1,0,151AN1692,5,1,1,24/03/2022,,Rigo Trejo,9,1,Double Ovsynch 2PgF,78,3154074,Red Rock Dairy,Red Rock Dairy,Holstein,2081,,,100,FALSE,AN,151,20/03/2022,341,total
0,0,151AN1692,3,1,1,24/03/2022,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,78,3156025,Red Rock Dairy,Red Rock Dairy,Holstein,1540,,,0,FALSE,AN,151,20/03/2022,380,total
0,0,151AN1692,3,1,1,24/03/2022,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,78,3156021,Red Rock Dairy,Red Rock Dairy,Holstein,1544,,,0,FALSE,AN,151,20/03/2022,379,total
1,0,551HO4425,1,1,1,24/03/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,75,5865489,Red Rock Dairy,Red Rock Dairy,Holstein,799,126,,100,FALSE,HO,551,20/03/2022,380,total
1,0,551HO4425,1,1,1,31/03/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,81,6489074,Red Rock Dairy,Red Rock Dairy,Holstein,738,246,,100,FALSE,HO,551,27/03/2022,385,total
1,0,551HO4425,1,1,1,31/03/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,81,6056213,Red Rock Dairy,Red Rock Dairy,Holstein,742,126,,100,FALSE,HO,551,27/03/2022,389,total
0,0,551HO4425,1,1,1,31/03/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,81,5880138,Red Rock Dairy,Red Rock Dairy,Holstein,802,234,,0,FALSE,HO,551,27/03/2022,387,total
0,0,551HO4425,1,1,1,31/03/2022,,Martin Medrano,1,1,Double Ovsynch 2PgF,81,6049483,Red Rock Dairy,Red Rock Dairy,Holstein,747,126,,0,FALSE,HO,551,27/03/2022,386,total
1,0,551HO4425,1,1,1,31/03/2022,,Martin Medrano,1,1,Double Ovsynch 2PgF,81,6052554,Red Rock Dairy,Red Rock Dairy,Holstein,745,234,,100,FALSE,HO,551,27/03/2022,385,total
0,0,151AN1692,7,1,1,31/03/2022,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,84,3152119,Red Rock Dairy,Red Rock Dairy,Holstein,3063,,,0,FALSE,AN,151,27/03/2022,786,total
0,0,151AN1692,2,1,1,31/03/2022,,Rigo Trejo,9,1,Double Ovsynch 2PgF,84,3764330,Red Rock Dairy,Red Rock Dairy,Holstein,1240,,,0,FALSE,AN,151,27/03/2022,396,total
0,0,551AN1609,1,1,1,31/03/2022,,Martin Medrano,2,1,Double Ovsynch 2PgF,81,5925429,Red Rock Dairy,Red Rock Dairy,Holstein,821,,,0,FALSE,AN,551,27/03/2022,386,total
0,0,151AN1692,4,1,1,31/03/2022,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,84,3154329,Red Rock Dairy,Red Rock Dairy,Holstein,2043,,,0,FALSE,AN,151,27/03/2022,343,total
0,0,151AN1692,2,1,1,31/03/2022,,Noe Gonzalez,10,1,Double Ovsynch 2PgF,83,4049814,Red Rock Dairy,Red Rock Dairy,Holstein,1183,,,0,FALSE,AN,151,27/03/2022,389,total
1,0,151AN1692,2,1,1,31/03/2022,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,83,4016056,Red Rock Dairy,Red Rock Dairy,Holstein,1188,,,100,FALSE,AN,151,27/03/2022,386,total
1,0,151AN1692,2,1,1,31/03/2022,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,83,4588145,Red Rock Dairy,Red Rock Dairy,Holstein,1107,,,100,FALSE,AN,151,27/03/2022,380,total
0,0,151AN1692,4,1,1,31/03/2022,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,83,3154695,Red Rock Dairy,Red Rock Dairy,Holstein,2118,,,0,FALSE,AN,151,27/03/2022,339,total
1,0,151AN1692,3,1,1,31/03/2022,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,83,3817450,Red Rock Dairy,Red Rock Dairy,Holstein,1572,,,100,FALSE,AN,151,27/03/2022,359,total
0,0,151AN1692,4,1,1,31/03/2022,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,83,3157756,Red Rock Dairy,Red Rock Dairy,Holstein,1970,,,0,FALSE,AN,151,27/03/2022,340,total
0,0,151AN1692,4,1,1,31/03/2022,,Rigo Trejo,9,1,Double Ovsynch 2PgF,83,3157174,Red Rock Dairy,Red Rock Dairy,Holstein,1846,,,0,FALSE,AN,151,27/03/2022,362,total
1,0,151AN1692,7,1,1,31/03/2022,,Rigo Trejo,9,1,Double Ovsynch 2PgF,83,3154989,Red Rock Dairy,Red Rock Dairy,Holstein,2646,,,100,FALSE,AN,151,27/03/2022,1095,total
1,0,551HO4425,1,1,1,31/03/2022,,Noe Gonzalez,1,1,Double Ovsynch 2PgF,79,6239691,Red Rock Dairy,Red Rock Dairy,Holstein,786,234,,100,FALSE,HO,551,27/03/2022,403,total
1,0,151AN1692,3,1,1,31/03/2022,,Rigo Trejo,10,1,Double Ovsynch 2PgF,82,3156424,Red Rock Dairy,Red Rock Dairy,Holstein,1489,,,100,FALSE,AN,151,27/03/2022,402,total
0,0,151AN1692,2,1,1,31/03/2022,,Rigo Trejo,10,1,Double Ovsynch 2PgF,82,3700097,Red Rock Dairy,Red Rock Dairy,Holstein,1224,,,0,FALSE,AN,151,27/03/2022,388,total
1,0,151AN1692,5,1,1,31/03/2022,,Rigo Trejo,9,1,Double Ovsynch 2PgF,82,3155268,Red Rock Dairy,Red Rock Dairy,Holstein,2389,,,100,FALSE,AN,151,27/03/2022,816,total
1,0,151AN1692,4,1,1,31/03/2022,,Noe Gonzalez,10,1,Double Ovsynch 2PgF,82,3567717,Red Rock Dairy,Red Rock Dairy,Holstein,1959,,,100,FALSE,AN,151,27/03/2022,888,total
0,0,551HO4425,1,1,1,31/03/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,79,6159173,Red Rock Dairy,Red Rock Dairy,Holstein,752,561,,0,FALSE,HO,551,27/03/2022,385,total
1,0,551HO4425,1,1,1,31/03/2022,,Noe Gonzalez,1,1,Double Ovsynch 2PgF,79,6076072,Red Rock Dairy,Red Rock Dairy,Holstein,740,561,,100,FALSE,HO,551,27/03/2022,387,total
0,0,551AN1609,2,1,1,31/03/2022,,Martin Medrano,2,1,Double Ovsynch 2PgF,82,4211397,Red Rock Dairy,Red Rock Dairy,Holstein,1140,,,0,FALSE,AN,551,27/03/2022,388,total
0,0,551AN1609,2,1,1,31/03/2022,,Rigo Trejo,2,1,Double Ovsynch 2PgF,81,4615694,Red Rock Dairy,Red Rock Dairy,Holstein,1092,,,0,FALSE,AN,551,27/03/2022,390,total
1,1,551HO4425,1,1,1,31/03/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,78,6159193,Red Rock Dairy,Red Rock Dairy,Holstein,751,234,,100,FALSE,HO,551,27/03/2022,383,total
1,0,151AN1692,3,1,1,31/03/2022,,Noe Gonzalez,10,1,Double Ovsynch 2PgF,81,3156241,Red Rock Dairy,Red Rock Dairy,Holstein,1469,,,100,FALSE,AN,151,27/03/2022,388,total
1,0,551AN1609,2,1,1,31/03/2022,,Noe Gonzalez,2,1,Double Ovsynch 2PgF,81,3752482,Red Rock Dairy,Red Rock Dairy,Holstein,1244,,,100,FALSE,AN,551,27/03/2022,386,total
0,0,551HO4425,1,1,1,31/03/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,78,5887670,Red Rock Dairy,Red Rock Dairy,Holstein,801,234,,0,FALSE,HO,551,27/03/2022,384,total
0,0,551HO4425,1,1,1,31/03/2022,,Martin Medrano,1,1,Double Ovsynch 2PgF,78,5876229,Red Rock Dairy,Red Rock Dairy,Holstein,805,345,,0,FALSE,HO,551,27/03/2022,388,total
0,0,151AN1692,4,1,1,31/03/2022,,Rigo Trejo,10,1,Double Ovsynch 2PgF,81,3154240,Red Rock Dairy,Red Rock Dairy,Holstein,2006,,,0,FALSE,AN,151,27/03/2022,337,total
1,0,151AN1692,5,1,1,31/03/2022,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,81,3155226,Red Rock Dairy,Red Rock Dairy,Holstein,2389,,,100,FALSE,AN,151,27/03/2022,863,total
0,0,151AN1692,3,1,1,31/03/2022,,Noe Gonzalez,10,1,Double Ovsynch 2PgF,81,3156463,Red Rock Dairy,Red Rock Dairy,Holstein,1500,,,0,FALSE,AN,151,27/03/2022,391,total
0,0,151AN1692,4,1,1,31/03/2022,,Rigo Trejo,10,1,Double Ovsynch 2PgF,81,3568064,Red Rock Dairy,Red Rock Dairy,Holstein,1994,,,0,FALSE,AN,151,27/03/2022,881,total
1,0,151AN1692,3,1,1,31/03/2022,,Rigo Trejo,10,1,Double Ovsynch 2PgF,81,3156003,Red Rock Dairy,Red Rock Dairy,Holstein,1555,,,100,FALSE,AN,151,27/03/2022,357,total
0,0,151AN1692,5,1,1,31/03/2022,,Martin Medrano,10,1,Double Ovsynch 2PgF,81,3155016,Red Rock Dairy,Red Rock Dairy,Holstein,2632,,,0,FALSE,AN,151,27/03/2022,813,total
0,0,151AN1692,6,1,1,31/03/2022,,Rigo Trejo,9,1,Double Ovsynch 2PgF,81,3151878,Red Rock Dairy,Red Rock Dairy,Holstein,2993,,,0,FALSE,AN,151,27/03/2022,466,total
1,0,551HO4425,1,1,1,31/03/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,77,5791756,Red Rock Dairy,Red Rock Dairy,Holstein,794,126,,100,FALSE,HO,551,27/03/2022,386,total
0,0,551AN1609,2,1,1,31/03/2022,,Martin Medrano,2,1,Double Ovsynch 2PgF,80,4491123,Red Rock Dairy,Red Rock Dairy,Holstein,1084,,,0,FALSE,AN,551,27/03/2022,388,total
1,0,551AN1609,2,1,1,31/03/2022,,Rigo Trejo,2,1,Double Ovsynch 2PgF,80,4608200,Red Rock Dairy,Red Rock Dairy,Holstein,1096,,,100,FALSE,AN,551,27/03/2022,387,total
1,0,551HO4425,1,1,1,31/03/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,77,6051314,Red Rock Dairy,Red Rock Dairy,Holstein,746,234,,100,FALSE,HO,551,27/03/2022,395,total
1,0,551AN1609,2,1,1,31/03/2022,,Rigo Trejo,2,1,Double Ovsynch 2PgF,80,4591848,Red Rock Dairy,Red Rock Dairy,Holstein,1105,,,100,FALSE,AN,551,27/03/2022,389,total
0,0,551HO4425,1,1,1,31/03/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,77,6453857,Red Rock Dairy,Red Rock Dairy,Holstein,733,126,,0,FALSE,HO,551,27/03/2022,387,total
1,0,551AN1609,1,1,1,31/03/2022,,Martin Medrano,2,1,Double Ovsynch 2PgF,77,6072717,Red Rock Dairy,Red Rock Dairy,Holstein,740,561,,100,FALSE,AN,551,27/03/2022,388,total
1,0,551HO4425,1,1,1,31/03/2022,,Martin Medrano,1,1,Double Ovsynch 2PgF,77,6453859,Red Rock Dairy,Red Rock Dairy,Holstein,733,246,,100,FALSE,HO,551,27/03/2022,387,total
1,0,551HO4425,1,1,1,31/03/2022,,Noe Gonzalez,1,1,Double Ovsynch 2PgF,77,6462573,Red Rock Dairy,Red Rock Dairy,Holstein,729,234,,100,FALSE,HO,551,27/03/2022,382,total
0,0,151AN1692,3,1,1,31/03/2022,,Noe Gonzalez,10,1,Double Ovsynch 2PgF,80,3156781,Red Rock Dairy,Red Rock Dairy,Holstein,1625,,,0,FALSE,AN,151,27/03/2022,348,total
0,0,151AN1692,3,1,1,31/03/2022,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,80,3156402,Red Rock Dairy,Red Rock Dairy,Holstein,1514,,,0,FALSE,AN,151,27/03/2022,349,total
1,0,151AN1692,5,1,1,31/03/2022,,Noe Gonzalez,10,1,Double Ovsynch 2PgF,79,3154714,Red Rock Dairy,Red Rock Dairy,Holstein,2111,,,100,FALSE,AN,151,27/03/2022,344,total
0,0,151AN1692,5,1,1,31/03/2022,,Rigo Trejo,5,1,Double Ovsynch 2PgF,79,3155217,Red Rock Dairy,Red Rock Dairy,Holstein,2389,,,0,FALSE,AN,151,27/03/2022,842,total
0,0,151AN1692,3,1,1,31/03/2022,,Noe Gonzalez,10,1,Double Ovsynch 2PgF,79,3156060,Red Rock Dairy,Red Rock Dairy,Holstein,1523,,,0,FALSE,AN,151,27/03/2022,352,total
0,0,551HO4425,1,1,1,31/03/2022,,Noe Gonzalez,1,1,Double Ovsynch 2PgF,76,6113588,Red Rock Dairy,Red Rock Dairy,Holstein,766,234,,0,FALSE,HO,551,27/03/2022,415,total
0,0,551AN1609,2,1,1,31/03/2022,,Noe Gonzalez,2,1,Double Ovsynch 2PgF,79,4016000,Red Rock Dairy,Red Rock Dairy,Holstein,1188,126,,0,FALSE,AN,551,27/03/2022,387,total
0,0,151AN1692,3,1,1,31/03/2022,,Rigo Trejo,10,1,Double Ovsynch 2PgF,79,3156455,Red Rock Dairy,Red Rock Dairy,Holstein,1503,,,0,FALSE,AN,151,27/03/2022,412,total
1,0,551HO4425,1,1,1,31/03/2022,,Noe Gonzalez,1,1,Double Ovsynch 2PgF,76,6159185,Red Rock Dairy,Red Rock Dairy,Holstein,751,561,,100,FALSE,HO,551,27/03/2022,383,total
1,0,551HO4425,1,1,1,31/03/2022,,Martin Medrano,1,1,Double Ovsynch 2PgF,76,5925418,Red Rock Dairy,Red Rock Dairy,Holstein,822,,,100,FALSE,HO,551,27/03/2022,385,total
1,0,551AN1609,2,1,1,31/03/2022,,Martin Medrano,2,1,Double Ovsynch 2PgF,78,4597182,Red Rock Dairy,Red Rock Dairy,Holstein,1103,,,100,FALSE,AN,551,27/03/2022,386,total
0,0,551AN1609,2,1,1,31/03/2022,,Martin Medrano,2,1,Double Ovsynch 2PgF,78,4591762,Red Rock Dairy,Red Rock Dairy,Holstein,1106,,,0,FALSE,AN,551,27/03/2022,389,total
1,0,551HO4425,1,1,1,31/03/2022,,Noe Gonzalez,1,1,Double Ovsynch 2PgF,75,6046052,Red Rock Dairy,Red Rock Dairy,Holstein,747,345,,100,FALSE,HO,551,27/03/2022,402,total
1,0,551HO4425,1,1,1,31/03/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,75,6451419,Red Rock Dairy,Red Rock Dairy,Holstein,735,246,,100,FALSE,HO,551,27/03/2022,385,total
1,0,551HO4425,1,1,1,31/03/2022,,Martin Medrano,1,1,Double Ovsynch 2PgF,75,6051083,Red Rock Dairy,Red Rock Dairy,Holstein,745,,,100,FALSE,HO,551,27/03/2022,385,total
1,0,551HO4425,1,1,1,31/03/2022,,Noe Gonzalez,1,1,Double Ovsynch 2PgF,75,6099068,Red Rock Dairy,Red Rock Dairy,Holstein,770,234,,100,FALSE,HO,551,27/03/2022,389,total
1,0,151AN1692,3,1,1,31/03/2022,,Noe Gonzalez,10,1,Double Ovsynch 2PgF,78,3156418,Red Rock Dairy,Red Rock Dairy,Holstein,1491,,,100,FALSE,AN,151,27/03/2022,383,total
0,0,151AN1692,3,1,1,31/03/2022,,Rigo Trejo,10,1,Double Ovsynch 2PgF,78,3156045,Red Rock Dairy,Red Rock Dairy,Holstein,1528,,,0,FALSE,AN,151,27/03/2022,357,total
0,0,551AN1609,2,1,1,31/03/2022,,Noe Gonzalez,2,1,Double Ovsynch 2PgF,78,3893305,Red Rock Dairy,Red Rock Dairy,Holstein,1269,,,0,FALSE,AN,551,27/03/2022,384,total
0,0,151AN1692,3,1,1,31/03/2022,,Rigo Trejo,10,1,Double Ovsynch 2PgF,78,3156266,Red Rock Dairy,Red Rock Dairy,Holstein,1480,,,0,FALSE,AN,151,27/03/2022,407,total
1,1,551HO4429,1,1,1,07/04/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,81,5812328,Red Rock Dairy,Red Rock Dairy,Holstein,796,345,,100,FALSE,HO,551,03/04/2022,424,total
1,0,551HO4429,1,1,1,07/04/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,81,6042868,Red Rock Dairy,Red Rock Dairy,Holstein,756,456,,100,FALSE,HO,551,03/04/2022,389,total
1,1,151AN1692,6,1,1,07/04/2022,,Rigo Trejo,9,1,Double Ovsynch 2PgF,84,3155784,Red Rock Dairy,Red Rock Dairy,Holstein,2684,,,100,FALSE,AN,151,03/04/2022,807,total
1,0,551HO4429,1,1,1,07/04/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,81,6451238,Red Rock Dairy,Red Rock Dairy,Holstein,741,126,,100,FALSE,HO,551,03/04/2022,388,total
0,0,551HO4429,1,1,1,07/04/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,80,6464928,Red Rock Dairy,Red Rock Dairy,Holstein,736,123,,0,FALSE,HO,551,03/04/2022,383,total
0,0,551AN1609,2,1,1,07/04/2022,,Rigo Trejo,2,1,Double Ovsynch 2PgF,83,3706654,Red Rock Dairy,Red Rock Dairy,Holstein,1227,,,0,FALSE,AN,551,03/04/2022,383,total
1,0,551HO4429,1,1,1,07/04/2022,,Noe Gonzalez,1,1,Double Ovsynch 2PgF,80,6464598,Red Rock Dairy,Red Rock Dairy,Holstein,736,246,,100,FALSE,HO,551,03/04/2022,383,total
0,0,551HO4429,1,1,1,07/04/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,80,5801708,Red Rock Dairy,Red Rock Dairy,Holstein,799,234,,0,FALSE,HO,551,03/04/2022,397,total
1,0,151AN1692,3,1,1,07/04/2022,,Rigo Trejo,9,1,Double Ovsynch 2PgF,83,3159796,Red Rock Dairy,Red Rock Dairy,Holstein,1444,,,100,FALSE,AN,151,03/04/2022,383,total
1,0,551HO4429,1,1,1,07/04/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,79,6096960,Red Rock Dairy,Red Rock Dairy,Holstein,779,234,,100,FALSE,HO,551,03/04/2022,387,total
1,0,551AN1609,2,1,1,07/04/2022,,Noe Gonzalez,2,1,Double Ovsynch 2PgF,82,4255638,Red Rock Dairy,Red Rock Dairy,Holstein,1134,,,100,FALSE,AN,551,03/04/2022,388,total
1,0,551HO4429,1,1,1,07/04/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,79,6052388,Red Rock Dairy,Red Rock Dairy,Holstein,751,345,,100,FALSE,HO,551,03/04/2022,386,total
1,0,151AN1692,1,1,1,07/04/2022,,Noe Gonzalez,9,1,Double Ovsynch 2PgF,79,6462566,Red Rock Dairy,Red Rock Dairy,Holstein,737,234,,100,FALSE,AN,151,03/04/2022,385,total
1,0,551AN1609,2,1,1,07/04/2022,,Martin Medrano,2,1,Double Ovsynch 2PgF,82,3489537,Red Rock Dairy,Red Rock Dairy,Holstein,1290,,,100,FALSE,AN,551,03/04/2022,384,total
1,0,151AN1692,4,1,1,07/04/2022,,Rigo Trejo,10,1,Double Ovsynch 2PgF,82,3567828,Red Rock Dairy,Red Rock Dairy,Holstein,1368,,,100,FALSE,AN,151,03/04/2022,297,total
0,0,551AN1609,2,1,1,07/04/2022,,Rigo Trejo,2,1,Double Ovsynch 2PgF,82,4172952,Red Rock Dairy,Red Rock Dairy,Holstein,1210,,,0,FALSE,AN,551,03/04/2022,389,total
0,0,551AN1609,2,1,1,07/04/2022,,Rigo Trejo,2,1,Double Ovsynch 2PgF,82,3799577,Red Rock Dairy,Red Rock Dairy,Holstein,1235,,,0,FALSE,AN,551,03/04/2022,385,total
1,0,151AN1692,4,1,1,07/04/2022,,Rigo Trejo,9,1,Double Ovsynch 2PgF,82,3157843,Red Rock Dairy,Red Rock Dairy,Holstein,1860,,,100,FALSE,AN,151,03/04/2022,344,total
1,0,151AN1692,6,1,1,07/04/2022,,Rigo Trejo,9,1,Double Ovsynch 2PgF,82,3155146,Red Rock Dairy,Red Rock Dairy,Holstein,2657,,,100,FALSE,AN,151,03/04/2022,789,total
0,0,551HO4429,1,1,1,07/04/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,78,5881514,Red Rock Dairy,Red Rock Dairy,Holstein,811,123,,0,FALSE,HO,551,03/04/2022,389,total
0,0,551HO4429,1,1,1,07/04/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,78,6456581,Red Rock Dairy,Red Rock Dairy,Holstein,739,126,,0,FALSE,HO,551,03/04/2022,387,total
0,0,551HO4429,1,1,1,07/04/2022,,Martin Medrano,1,1,Double Ovsynch 2PgF,78,9821593,Red Rock Dairy,Red Rock Dairy,,741,,,0,FALSE,HO,551,03/04/2022,741,total
0,0,151AN1692,2,1,1,07/04/2022,,Noe Gonzalez,10,1,Double Ovsynch 2PgF,81,4730306,Red Rock Dairy,Red Rock Dairy,Holstein,1081,,,0,FALSE,AN,151,03/04/2022,384,total
0,0,551HO4429,1,1,1,07/04/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,78,6042657,Red Rock Dairy,Red Rock Dairy,Holstein,755,126,,0,FALSE,HO,551,03/04/2022,389,total
1,1,551HO4429,1,1,1,07/04/2022,,Martin Medrano,1,1,Double Ovsynch 2PgF,78,6057100,Red Rock Dairy,Red Rock Dairy,Holstein,750,246,,100,FALSE,HO,551,03/04/2022,399,total
0,0,551AN1609,1,1,1,07/04/2022,,Martin Medrano,2,1,Double Ovsynch 2PgF,78,6159175,Red Rock Dairy,Red Rock Dairy,Holstein,759,561,,0,FALSE,AN,551,03/04/2022,384,total
0,0,551AN1609,2,1,1,07/04/2022,,Rigo Trejo,2,1,Double Ovsynch 2PgF,81,4293315,Red Rock Dairy,Red Rock Dairy,Holstein,1161,,,0,FALSE,AN,551,03/04/2022,384,total
0,0,151AN1692,3,1,1,07/04/2022,,Rigo Trejo,10,1,Double Ovsynch 2PgF,81,3156042,Red Rock Dairy,Red Rock Dairy,Holstein,1534,,,0,FALSE,AN,151,03/04/2022,351,total
0,0,551HO4429,1,1,1,07/04/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,77,6451416,Red Rock Dairy,Red Rock Dairy,Holstein,742,126,,0,FALSE,HO,551,03/04/2022,389,total
1,0,551HO4429,1,1,1,07/04/2022,,Rigo Trejo,1,1,Double Ovsynch 2PgF,77,6092117,Red Rock Dairy,Red Rock Dairy,Holstein,747,246,,100,FALSE,HO,551,03/04/2022,389,total
1,0,551HO4429,1,1,1,07/04/2022,,Martin Medrano,1,1,Double Ovsynch 2PgF,77,6056215,Red Rock Dairy,Red Rock Dairy,Holstein,749,234,,100,FALSE,HO,551,03/04/2022,403,total
1,0,551HO4429,1,1,1,07/04/2022,,Noe Gonzalez,1,1,Double Ovsynch 2PgF,77,6449053,Red Rock Dairy,Red Rock Dairy,Holstein,742,126,,100,FALSE,HO,551,03/04/2022,389,total
1,0,551AN1609,2,1,1,07/04/2022,,Rigo Trejo,2,1,Double Ovsynch 2PgF,80,4847656,Red Rock Dairy,Red Rock Dairy,Holstein,1084,,,100,FALSE,AN,551,03/04/2022,389,total
1,0,551AN1609,2,1,1,07/04/2022,,Noe Gonzalez,2,1,Double Ovsynch 2PgF,80,4639086,Red Rock Dairy,Red Rock Dairy,Holstein,1098,,,100,FALSE,AN,551,03/04/2022,388,total
0,0,151AN1692,1,1,1,07/04/2022,,Rigo Trejo,8,1,Double Ovsynch 2PgF,77,6159196,Red Rock Dairy,Red Rock Dairy,Holstein,758,234,,0,FALSE,AN,151,03/04/2022,382,total
1,0,551AN1609,2,1,1,07/04/2022,,Rigo Trejo,2,1,Double Ovsynch 2PgF,80,4773576,Red Rock Dairy,Red Rock Dairy,Holstein,1072,561,,100,FALSE,AN,551,03/04/2022,380,total
1,1,551AN1609,2,1,1,07/04/2022,,Noe Gonzalez,2,1,Double Ovsynch 2PgF,80,3877671,Red Rock Dairy,Red Rock Dairy,Holstein,1280,,,100,FALSE,AN,551,03/04/2022,388,total
0,0,551AN1609,2,1,1,07/04/2022,,Noe Gonzalez,2,1,Double Ovsynch 2PgF,80,3783267,Red Rock Dairy,Red Rock Dairy,Holstein,1246,,,0,FALSE,AN,551,03/04/2022,389,total
1,0,551AN1609,2,1,1,07/04/2022,,Rigo Trejo,2,1,Double Ovsynch 2PgF,80,4313661,Red Rock Dairy,Red Rock Dairy,Holstein,1154,,,100,FALSE,AN,551,03/04/2022,389,total
1,1,551HO4429,3,1,1,07/04/2022,,Martin Medrano,1,1,Double Ovsynch 2PgF,79,3159754,Red Rock Dairy,Red Rock Dairy,Holstein,1438,,,100,FALSE,HO,551,03/04/2022,386,total
0,0,151AN1692,4,1,1,07/04/2022,,Martin Medrano,10,1,Double Ovsynch 2PgF,79,3568059,Red Rock Dairy,Red Rock Dairy,Holstein,2047,,,0,FALSE,AN,151,03/04/2022,990,total
0,0,151AN1692,4,1,1,07/04/2022,,Noe Gonzalez,10,1,Double Ovsynch 2PgF,79,3157641,Red Rock Dairy,Red Rock Dairy,Holstein,1997,,,0,FALSE,AN,151,03/04/2022,324,total
0,0,151AN1692,3,1,1,07/04/2022,,Rigo Trejo,10,1,Double Ovsynch 2PgF,79,3156066,Red Rock Dairy,Red Rock Dairy,Holstein,1543,,,0,FALSE,AN,151,03/04/2022,365,total
1,0,151AN1692,1,1,1,07/04/2022,,Rigo Trejo,8,1,Double Ovsynch 2PgF,76,6040732,Red Rock Dairy,Red Rock Dairy,Holstein,756,234,,100,FALSE,AN,151,03/04/2022,389,total
